-- vertices: 9
(3000,19338239699,128,288,200)
(3001,2704872819,128,948,296)
(3002,17736217971,128,288,240)
(3003,19334764403,128,816,280)
(3004,17736930803,128,1256,326)
(3005,19334438259,128,192,216)
(3006,19346824563,128,1668,328)
(3007,6579101043,128,576,286)
(3008,19396892147,128,128,160)
(3009,21494046067,128,576,298)
(3010,818196958,128,192,216)
(3011,2704158023,128,736,304)
(3012,1630352967,192,480,264)
(3013,2696292039,192,544,288)
(3014,2696226631,192,480,280)
(3015,2704484167,128,944,340)
(3016,2704674631,128,976,356)
(3017,17736019783,128,904,332)
(3018,19338178375,128,480,224)
(3019,19346435911,128,824,308)
(3020,2704942423,128,560,256)
(3021,17736033623,128,920,308)
(3022,17736804183,128,1120,348)
(3023,19334059607,128,192,224)
(3024,19334834007,128,756,312)
(3025,2704094535,128,996,348)
(3026,17735956295,128,480,264)
(3027,19333986119,128,632,232)
(3028,2705069399,128,792,288)
(3029,17736414551,128,1134,336)
(3030,19334960983,128,288,232)
(3031,1631200855,176,816,316)
(3032,2696554071,176,456,288)
(3033,1631327831,192,624,264)
(3034,2696684887,192,320,232)
(3035,1631339639,128,288,216)
(3036,2696488551,176,672,344)
(3037,2696684775,192,496,288)
(3038,2919449711,128,288,240)
(3039,2696692855,128,256,192)
(3040,817449519,128,192,192)
(3041,4839490871,128,544,284)
(3042,17735837287,128,192,176)
(3043,19338061399,128,288,224)
(3044,2704942311,128,1182,356)
(3045,17736033511,128,648,284)
(3046,17736804071,128,1040,340)
(3047,19338188375,128,192,176)
(3048,19338962775,128,640,280)
(3049,19346445911,128,1032,284)
(3050,6578976343,128,192,240)
(3051,19396765527,128,576,256)
(3052,21493921367,128,576,316)
(3053,19347347287,128,1348,324)
(3054,6579107159,128,576,306)
(3055,19396892503,128,192,160)
(3056,21494052183,128,480,300)
(3057,2793882703,128,384,240)
(3058,2704950391,128,256,200)
(3059,2860737615,128,288,254)
(3060,2794136655,128,720,328)
(3061,2744337487,128,1448,344)
(3062,17736295543,128,1452,316)
(3063,19338970743,128,544,280)
(3064,6590342543,128,288,268)
(3065,13021423223,128,432,270)
(3066,21544248951,128,720,260)
(3067,4901345967,128,192,200)
