(107000,692605523195,256,384,400)
(107001,5540514208123,256,1296,606)
(107002,13207030831483,256,1152,540)
(107003,3316264310139,256,768,400)
(107004,3316801179003,256,1632,580)
(107005,421991812347,256,1872,520)
(107006,1654648837371,256,2144,496)
(107007,3300152120699,256,576,400)
(107008,345214698749,256,384,320)
(107009,207513530843,256,256,416)
(107010,1238703918203,256,2176,520)
(107011,1255217859835,256,1152,448)
(107012,3300158704763,256,768,484)
(107013,2341436755323,256,864,472)
(107014,2354220993915,256,256,256)
(107015,6601914289531,256,1152,520)
(107016,3316264308091,256,768,448)
(107017,2341841603835,256,576,416)
(107018,345214603517,256,768,416)
(107019,3299889843451,256,576,440)
(107020,207513411835,256,384,440)
(107021,1376012834043,256,768,448)
(107022,413933934205,256,256,352)
(107023,1375220407515,256,576,532)
(107024,4708458663163,256,1944,678)
(107025,6602478423355,256,864,440)
(107026,2784219205091,256,864,694)
(107027,1246215968123,256,864,622)
(107028,1246088205691,256,864,472)
(107029,830044474619,256,576,400)
(107030,206976725467,256,768,464)
(107031,1246756965627,256,864,472)
(107032,3300288204027,256,1632,520)
(107033,211602836731,256,1152,536)
(107034,206976733435,256,768,416)
(107035,419506209871,384,2084,700)
(107036,419506980431,256,384,400)
(107037,419390063695,384,1872,684)
(107038,449404257359,448,960,612)
(107039,6878712071319,256,480,620)
(107040,6883006514327,432,2064,988)
(107041,6883123431063,448,2320,804)
(107042,6908759295127,448,2360,1028)
(107043,6908760065687,384,512,520)
(107044,3043356083351,480,3940,948)
(107045,6908742780055,352,720,720)
(107046,3034833257623,448,640,660)
(107047,6898038376087,256,384,480)
(107048,6915185215127,448,1600,784)
(107049,3066911556759,464,1280,888)
(107050,3075484468375,480,1712,924)
(107051,3075501237399,384,512,624)
(107052,3067011958423,448,1088,682)
(107053,1967500084375,448,1056,772)
(107054,701324362871,256,384,416)
(107055,15400010040503,256,640,580)
(107056,15432088339639,384,1760,846)
(107057,15406452475575,256,576,440)
(107058,7160148821175,384,2048,834)
(107059,7185785455799,256,512,480)
(107060,15429941118135,352,1920,790)
(107061,7166524163479,448,1616,758)
(107062,7183637972375,256,576,620)
(107063,15444972979895,256,576,528)
(107064,7172916282775,256,1296,676)
(107065,7198669325495,384,1472,810)
(107066,7198652548503,448,1120,790)
(107067,7198669317527,384,576,622)
(107068,7190180038551,256,576,548)
(107069,3891645678775,448,992,702)
(107070,15399893111959,424,3150,996)
(107071,15400010028695,256,256,400)
(107072,15412794267287,448,2008,800)
(107073,7160031511703,464,1760,944)
(107074,7183637070999,480,2456,980)
(107075,7185784546455,384,384,580)
(107076,7190079506071,448,1472,738)
(107077,3900118176919,448,1760,864)
(107078,15396671898775,352,3312,914)
(107079,15396788815511,256,832,540)
(107080,7152516236439,256,576,676)
(107081,7150485161111,384,3924,926)
(107082,7166465459351,448,960,862)
(107083,7168612934807,384,960,726)
(107084,7172907894423,256,864,620)
(107085,3887283471511,448,2208,814)
(107086,15403114333847,448,1600,772)
(107087,7165400106135,448,1920,912)
(107088,7165450421911,448,1968,730)
(107089,3885103219863,448,2688,856)
(107090,7182546945175,352,2080,888)
(107091,7182563460247,384,768,742)
(107092,7182564230807,256,576,560)
(107093,3867989410967,448,1792,798)
(107094,7182663861911,448,1152,654)
(107095,3855205172375,352,2826,744)
(107096,3900134565015,384,576,646)
(107097,3900168111767,256,384,440)
(107098,714241771239,256,1152,576)
(107099,701307585767,256,1536,730)
(107100,714091824359,256,832,560)
(107101,714191455463,256,1824,754)
(107102,714141369575,256,1664,706)
(107103,699209909479,256,864,530)
(107104,425909585021,256,384,416)
(107105,413983360079,256,384,416)
(107106,425908800621,256,384,468)
(107107,415039534427,256,1584,464)
(107108,692064531803,256,384,424)
(107109,417186755931,256,576,520)
(107110,415023797839,256,384,436)
(107111,421465335375,256,576,488)
(107112,430055142991,256,1680,496)
(107113,4538190976591,256,576,530)
(107114,4538191877967,256,864,550)
(107115,2354200094543,256,1296,580)
(107116,425841755245,256,384,480)
(107117,425779823725,256,384,548)
(107118,425879454829,256,384,440)
(107119,425942156909,256,384,564)
(107120,419499721837,256,384,524)
(107121,416278947021,256,384,376)
(107122,1238765184175,256,576,376)
(107123,415039272395,256,1152,448)
(107124,689917048267,256,576,424)
(107125,4537118148207,256,1152,464)
(107126,1239646541547,256,1152,448)
(107127,1238581188331,256,1504,464)
(107128,415022757323,256,1248,512)
(107129,722164286831,256,576,460)
(107130,688842151659,256,2336,544)
(107131,692064662863,256,576,484)
(107132,689917441359,256,2608,500)
(107133,2354200483439,256,2784,560)
(107134,1239671707247,256,2696,520)
(107135,1241802413679,256,576,500)
(107136,2339169142127,256,576,506)
(107137,2371381396847,256,576,460)
(107138,4570453689711,256,2640,484)
(107139,1254689379951,256,864,572)
(107140,1238597965435,256,864,520)
(107141,1246215972463,256,1296,590)
(107142,1241794025083,256,1392,484)
(107143,4540403402031,256,832,472)
(107144,2371510373743,256,576,520)
(107145,1273471733099,256,1152,642)
(107146,1684714726619,256,576,460)
(107147,725863402859,256,864,624)
(107148,2510446562651,256,1152,666)
(107149,2510446562895,256,1152,600)
(107150,867621572175,256,1632,600)
(107151,2510446824571,256,1152,654)
(107152,2510446955631,256,2304,640)
(107153,867621964911,256,576,492)
(107154,829487752399,256,576,464)
(107155,1650885465835,256,576,464)
(107156,692570887915,256,2736,548)
(107157,1240179218155,256,864,368)
(107158,1243400443503,256,1152,440)
(107159,1242326701691,256,1152,544)
(107160,829503419739,256,576,512)
(107161,417199142235,256,2448,584)
(107162,692068660571,256,576,368)
(107163,1377096082639,256,576,530)
(107164,1650900247759,256,576,488)
(107165,689921177035,256,1280,424)
(107166,415051658699,256,2196,568)
(107167,1272391967919,256,1296,460)
(107168,1272523564271,256,768,480)
(107169,688813250283,256,2496,560)
(107170,3300315663535,256,1392,492)
(107171,690453853643,256,1152,448)
(107172,1238568802027,256,1296,440)
(107173,1239642412779,256,384,320)
(107174,692077049167,256,1248,572)
(107175,1241790027375,256,576,500)
(107176,1239642805871,256,2968,560)
(107177,1241789896315,256,512,352)
(107178,1238569064059,256,1152,544)
(107179,415022306895,256,384,424)
(107180,2338093901647,256,864,464)
(107181,2339167639375,256,1152,500)
(107182,2270364763551,256,384,368)
(107183,421464753775,256,864,448)
(107184,215298033263,256,864,368)
(107185,2339167651183,256,1248,484)
(107186,1246098462319,256,1152,520)
(107187,211061777775,256,864,440)
(107188,692098012527,256,1152,500)
(107189,2750427874895,256,576,460)
(107190,829604279503,256,576,448)
(107191,829605061871,256,384,368)
(107192,3300166911567,256,576,352)
(107193,415043604043,256,3532,652)
(107194,415043540555,256,1872,568)
(107195,2476623709775,256,864,640)
(107196,1383537755727,256,864,646)
(107197,833798719055,256,1824,592)
(107198,413978187339,256,384,436)
(107199,1650949801551,256,384,376)
(107200,861179137103,256,1824,624)
(107201,2510446564571,256,576,352)
(107202,2510446568655,256,960,574)
