(57000,619294536391,384,640,528)
(57001,344425018055,384,768,576)
(57002,619302793927,256,512,608)
(57003,636198729415,256,1920,664)
(57004,619294548199,384,704,528)
(57005,344425029863,384,832,576)
(57006,619303281895,256,1632,712)
(57007,619352731879,256,2288,568)
(57008,619420198631,256,2176,680)
(57009,2268686758631,256,2704,644)
(57010,4467642905319,256,1664,512)
(57011,619302805735,256,576,704)
(57012,619353121511,256,2944,688)
(57013,825446675143,384,960,560)
(57014,2749591106247,256,384,448)
(57015,825446686951,384,640,464)
(57016,2749591498983,256,384,352)
(57017,4948615112423,256,1280,560)
(57018,6597881672423,256,1376,520)
(57019,2749591888615,256,576,432)
(57020,1239526192327,384,640,480)
(57021,1650232440007,384,672,636)
(57022,689691723591,256,2960,740)
(57023,1239513609799,256,1680,764)
(57024,1650152875591,256,256,512)
(57025,1651830469831,256,1680,744)
(57026,689771155271,256,2752,796)
(57027,1239525996103,256,2112,820)
(57028,1239425594439,256,2744,836)
(57029,1650232243783,256,576,544)
(57030,1650664518727,256,2288,712)
(57031,1651842856135,256,2112,792)
(57032,1651729871943,256,2816,748)
(57033,1239576516183,256,2136,680)
(57034,1376825984287,384,448,416)
(57035,1239526200407,384,3096,660)
(57036,1239459599447,256,2448,676)
(57037,1239426569303,256,3248,812)
(57038,827086947615,384,1824,600)
(57039,1239542969431,256,3640,860)
(57040,1650282636887,256,256,512)
(57041,1650165720151,384,1520,636)
(57042,1650232321111,256,512,584)
(57043,1650132690007,256,864,712)
(57044,1650249217111,256,2080,812)
(57045,1650630149407,384,1472,584)
(57046,620904623495,256,1280,552)
(57047,619839270279,256,1664,624)
(57048,620904492679,256,512,600)
(57049,619839139463,256,1632,624)
(57050,619855654535,256,832,512)
(57051,620929396103,256,864,448)
(57052,620904631463,256,1392,552)
(57053,619839278247,256,2112,624)
(57054,619889600743,256,1280,512)
(57055,619856047271,256,1312,544)
(57056,620963338471,256,1248,448)
(57057,623177412007,256,3784,680)
(57058,635961650599,256,768,416)
(57059,620929658023,256,768,520)
(57060,1170785611431,256,1152,700)
(57061,635961519783,256,704,448)
(57062,621703638407,256,1760,680)
(57063,621703507591,256,2400,712)
(57064,628145695431,256,1248,664)
(57065,1650616348295,256,384,448)
(57066,624924470663,256,1248,616)
(57067,621703646375,256,1376,512)
(57068,628146088167,256,2208,616)
(57069,623851121831,256,2224,696)
(57070,2750128367847,256,256,448)
(57071,1650616741031,256,1248,624)
(57072,629219825895,256,2384,568)
(57073,1187565055399,256,1024,480)
(57074,1666722344359,256,1760,512)
(57075,639956725159,256,2512,632)
(57076,624924732583,256,3232,680)
(57077,1187564924583,256,864,652)
(57078,1666722213543,256,256,384)
(57079,644251560679,256,768,664)
(57080,689766446407,256,2924,772)
(57081,1239455012423,256,2268,836)
(57082,1239421465671,256,2160,772)
(57083,1650769112647,256,768,576)
(57084,1650127713351,256,2940,724)
(57085,1651838727367,256,2376,808)
(57086,1239584773719,256,3144,776)
(57087,1239484372055,256,3522,844)
(57088,1650291021399,256,384,576)
(57089,1650257474647,256,1296,724)
(57090,620904721607,256,1584,632)
(57091,619839368391,256,1936,688)
(57092,619956285127,256,2272,656)
(57093,620905630951,256,1856,632)
(57094,619840277735,256,2184,688)
(57095,619956677863,256,2112,656)
(57096,621030288615,256,2400,624)
(57097,635995295463,256,1344,496)
(57098,2270297460455,256,960,512)
(57099,621703736519,256,1984,696)
(57100,636735598279,256,960,528)
(57101,362931433159,256,864,464)
(57102,621704645863,256,1504,576)
(57103,636735991015,256,2256,672)
(57104,362931825895,256,384,464)
(57105,637809601767,256,2480,648)
(57106,1666722442471,256,1152,612)
(57107,1187565153511,256,384,320)
(57108,644251782887,256,960,600)
(57109,346838118023,256,576,616)
(57110,4675359420103,256,640,416)
(57111,346164506311,256,2424,584)
(57112,2476337105639,256,768,572)
(57113,1186503700135,256,1152,700)
(57114,1391856823975,256,1632,544)
(57115,362944728807,256,1728,584)
(57116,1169724386983,256,864,676)
(57117,361096130215,256,256,384)
(57118,369386171111,256,768,616)
(57119,2270309751527,256,4584,660)
(57120,4469265898215,256,1760,512)
(57121,6599504665319,256,1152,572)
(57122,421462841175,256,1024,520)
(57123,825476321067,256,768,432)
(57124,688236037551,256,768,480)
(57125,2337437951287,256,512,480)
(57126,2337438467895,256,864,508)
(57127,2337321551159,256,1440,656)
(57128,2337437689255,256,768,688)
(57129,1239572325735,352,4104,790)
(57130,1650819638487,352,2284,748)
(57131,1239584902503,384,3096,660)
(57132,1650827896023,384,1392,612)
(57133,1651893249239,256,1184,660)
(57134,1651901633751,256,3648,748)
(57135,1650617552683,256,512,384)
(57136,1239585686903,256,864,540)
(57137,688574238507,256,1824,576)
(57138,1709410649327,256,576,528)
(57139,1650828805367,256,1184,504)
(57140,1238313275179,256,1152,480)
(57141,620093908567,352,960,632)
(57142,346289743447,352,640,576)
(57143,620094039383,384,704,528)
(57144,346289874263,384,576,464)
(57145,621167650135,256,1120,512)
(57146,636198741335,256,1888,616)
(57147,636198991447,256,2016,696)
(57148,4475899488087,256,1464,684)
(57149,2285466167127,256,864,544)
(57150,621167777111,256,1584,576)
(57151,636199122263,256,1584,672)
(57152,620094047351,256,576,432)
(57153,1238497272055,256,384,384)
(57154,346289882231,256,384,384)
(57155,413134494287,256,384,384)
(57156,621167658103,256,512,400)
(57157,636199003255,256,2208,632)
(57158,4475899750007,256,1920,636)
(57159,2285466429047,256,1632,560)
(57160,4475899876983,256,1152,520)
(57161,2285466556023,256,576,432)
(57162,636199130231,256,3720,604)
(57163,636199904631,256,2832,672)
(57164,4475899880823,256,1488,624)
(57165,2285466559863,256,1088,536)
(57166,825447032407,352,1344,688)
(57167,825447163223,384,992,576)
(57168,4948614341975,256,832,448)
(57169,4948614592087,256,1728,624)
(57170,6597881767767,256,1624,600)
(57171,4948614722903,256,384,464)
(57172,215992536631,256,576,480)
(57173,825447171191,256,512,384)
(57174,4948614603895,256,1088,560)
(57175,6597882029687,256,1664,616)
(57176,6597882156663,256,640,504)
(57177,4948614730871,256,384,400)
(57178,4948615505271,256,1536,560)
(57179,6597882160503,256,1808,552)
(57180,206976075951,256,384,384)
(57181,1237763540279,256,1088,568)
(57182,1239576519911,256,960,552)
(57183,1650815444311,256,720,724)
(57184,1376825074831,256,576,416)
(57185,827086038159,256,1440,560)
(57186,1376825591439,256,576,576)
(57187,1239513621607,256,1944,716)
(57188,1239413990503,256,960,528)
(57189,827086554767,256,1728,676)
(57190,1650690139223,256,576,600)
(57191,1650657109079,256,576,568)
(57192,1650629239951,256,1152,464)
(57193,1650629756559,256,384,464)
(57194,1650620851355,256,960,512)
(57195,826012296347,256,1440,656)
(57196,1650621752731,256,768,544)
(57197,826013197723,256,1440,652)
(57198,1375751333019,256,1088,544)
(57199,1375752234395,256,768,432)
(57200,5499993151119,256,864,512)
(57201,4950254114447,256,1760,632)
(57202,1239576514151,256,2448,824)
(57203,1376825984175,256,384,432)
(57204,1239526198375,256,576,480)
