-- vertices: 9
(5000,2563055427,128,864,320)
(5001,2504463811,128,1232,378)
(5002,2428882339,128,816,296)
(5003,2429881827,128,976,292)
(5004,8872116667,128,1080,304)
(5005,3232835287,128,948,252)
(5006,3234022651,128,256,176)
(5007,2522481783,176,540,360)
(5008,2589082743,224,648,330)
(5009,965371983,224,656,344)
(5010,865740879,224,1032,384)
(5011,982657615,224,496,308)
(5012,899287631,224,572,344)
(5013,1747347691,128,576,270)
(5014,1747284203,128,1104,326)
(5015,1747349723,128,968,350)
(5016,1748251099,128,816,280)
(5017,1015701599,224,480,300)
(5018,1024086111,176,576,336)
(5019,899301471,192,544,284)
(5020,1016218207,128,192,208)
(5021,1748263151,128,624,236)
(5022,865388631,224,644,384)
(5023,865388687,224,448,308)
(5024,865387671,224,592,344)
(5025,924353719,224,544,300)
(5026,924354735,176,784,336)
(5027,923190423,192,192,284)
(5028,923191439,128,192,208)
(5029,2430157943,128,192,200)
(5030,8871291727,128,744,244)
(5031,8879676239,128,432,250)
(5032,4577601711,128,744,280)
(5033,4577633455,128,504,236)
(5034,1680165487,128,640,248)
(5035,8879688047,128,480,264)
(5036,1747343963,128,992,346)
(5037,1748245227,128,1080,332)
(5038,1748259423,128,724,284)
(5039,2698031823,128,816,248)
(5040,2698043631,128,720,248)
(5041,2706428143,128,480,264)
(5042,1747153499,128,888,298)
(5043,1681199851,128,1384,338)
(5044,1748054763,128,1390,314)
(5045,1748132447,128,544,248)
(5046,1681277535,128,704,272)
(5047,2735774187,128,1376,300)
(5048,3241219799,128,1584,260)
(5049,3241231607,128,384,200)
(5050,2651915639,192,504,290)
(5051,2626815703,128,192,200)
(5052,2593263191,128,288,338)
(5053,2526414039,128,1790,390)
(5054,2592492631,128,1412,318)
(5055,1748259067,128,1144,340)
(5056,2727385835,128,1212,298)
(5057,3260062443,128,432,208)
(5058,1662032619,128,912,244)
(5059,4576371879,128,256,296)
(5060,4577142439,128,192,284)
(5061,4576208047,128,432,208)
(5062,4577157295,128,288,284)
(5063,2698039903,128,480,208)
(5064,8871174383,128,480,208)
(5065,2706428255,128,192,160)
(5066,991053935,224,712,348)
(5067,924452975,224,692,360)
(5068,1024084079,224,800,360)
(5069,1040853103,192,632,308)
(5070,1040599151,192,464,268)
(5071,1041369711,192,568,268)
(5072,2622621527,192,448,312)
(5073,2622101079,128,480,378)
(5074,2521699415,128,1628,402)
(5075,2589070935,128,288,324)
(5076,2525828183,128,696,290)
(5077,2588300375,128,1146,354)
(5078,2592429143,128,816,298)
(5079,1016349023,192,544,268)
(5080,2651198679,128,1526,378)
(5081,2593395927,128,1440,382)
(5082,1748132091,128,1126,334)
(5083,2593394007,128,1016,330)
(5084,1681277179,128,840,304)
(5085,2621839047,128,1032,364)
(5086,2471890247,128,1260,390)
(5087,2621837127,128,816,312)
(5088,2504920391,128,656,292)
(5089,2735774543,128,432,220)
(5090,2564034375,128,864,336)
(5091,2533821767,128,872,358)
(5092,6493870319,128,288,250)
(5093,916194463,224,592,348)
(5094,982795423,224,704,360)
(5095,1040598175,192,592,308)
(5096,1041499551,192,544,268)
(5097,2429666983,128,192,272)
(5098,4576634927,128,664,272)
(5099,4577627695,128,560,248)
(5100,1623606879,128,256,160)
(5101,3292841375,128,720,240)
(5102,2697348335,128,192,160)
(5103,1024985455,192,680,288)
(5104,2651133271,128,948,318)
(5105,1748062843,128,1540,342)
(5106,2589201751,128,1428,378)
(5107,1681080955,128,1344,324)
(5108,2621773639,128,952,324)
(5109,2471826759,128,1428,374)
(5110,2710608843,128,1452,294)
(5111,1016348895,192,432,288)
(5112,2861698283,192,432,320)
(5113,1395968151,176,544,288)
(5114,1495853207,192,288,232)
(5115,819284331,192,440,292)
(5116,2692289907,128,320,248)
(5117,17723635059,128,192,216)
(5118,1630876107,192,592,272)
(5119,1630935755,192,432,272)
(5120,1618358987,128,416,224)
(5121,1622487755,128,592,280)
(5122,9146151371,128,480,316)
(5123,9137761099,128,256,232)
(5124,9133568843,128,480,308)
(5125,1622499919,128,192,176)
(5126,9146413403,128,680,272)
(5127,9146603867,128,288,216)
(5128,9147126235,128,568,260)
(5129,9138676559,128,288,232)
(5130,2691813747,128,192,216)
(5131,17724166523,128,464,200)
(5132,2861634795,224,648,360)
(5133,2894664939,128,288,270)
(5134,2919437547,224,648,354)
(5135,2895185387,192,504,310)
(5136,818761003,224,600,324)
(5137,819531563,128,384,252)
(5138,819727787,224,480,312)
(5139,9134248819,128,544,272)
(5140,9133478259,128,320,244)
(5141,9133732211,128,288,232)
(5142,819545403,192,384,272)
(5143,9134739835,128,760,284)
(5144,17724609979,128,880,280)
(5145,2861700315,128,128,176)
(5146,2860725451,192,624,294)
(5147,1622499563,192,592,276)
(5148,2894272203,128,256,220)
(5149,2793870539,128,432,310)
(5150,2777355467,128,384,282)
(5151,2744325323,128,560,338)
(5152,2843956427,128,464,308)
(5153,9134027099,128,648,260)
(5154,6589363595,128,192,294)
(5155,6472963467,128,288,346)
(5156,9263526363,128,888,316)
(5157,25776501211,128,288,244)
(5158,2895250907,128,128,160)
(5159,2894466507,128,836,322)
(5160,1356402347,128,416,236)
(5161,2696482163,128,128,216)
(5162,9138441131,128,128,160)
(5163,9137924523,128,192,216)
(5164,9137670571,128,128,176)
(5165,2454820275,128,192,244)
(5166,1356384443,128,288,200)
(5167,9138670059,128,192,176)
(5168,17470395891,128,480,248)
(5169,2555450867,128,288,252)
(5170,4634912431,128,432,252)
(5171,8896325295,128,256,160)
(5172,848629163,128,192,216)
(5173,949030827,128,288,244)
(5174,948260267,128,384,272)
(5175,948514219,128,288,232)
(5176,6449894835,128,192,244)
(5177,882444667,128,568,260)
(5178,19334764019,128,624,276)
(5179,2857440619,192,432,320)
(5180,818269987,192,336,292)
(5181,4839297339,128,432,260)
(5182,6530766219,128,288,364)
(5183,2695482675,128,192,248)
(5184,9137932603,128,128,224)
(5185,831114547,128,192,248)
(5186,948522299,128,736,284)
(5187,2861634907,128,288,224)
(5188,2919437659,128,320,248)
(5189,1618367067,192,568,276)
(5190,2856531275,192,600,294)
(5191,2789676363,128,1328,358)
(5192,2740131147,128,384,310)
(5193,9134547791,128,640,252)
(5194,9263461199,128,1024,318)
(5195,9263524687,128,480,252)
(5196,25788887515,128,912,276)
(5197,2844857803,128,1156,370)
(5198,2894403019,128,432,298)
(5199,2902660555,128,1080,358)
(5200,9263919455,128,960,300)
(5201,9263538527,128,1128,324)
(5202,25780642031,128,1032,276)
(5203,1355918051,128,544,284)
(5204,1356598515,128,688,296)
(5205,2695220643,128,528,272)
(5206,2696220131,128,624,248)
(5207,9138454971,128,480,256)
(5208,8880493043,128,432,248)
(5209,2488373747,128,744,312)
(5210,847629619,128,192,216)
(5211,848891195,128,288,200)
(5212,949489083,128,576,280)
(5213,10744861171,128,432,276)
(5214,1623503323,128,544,224)
(5215,5438118139,128,720,276)
(5216,9699531003,128,256,176)
(5217,2428719355,128,608,224)
(5218,4839482791,128,128,160)
(5219,877955943,128,464,216)
(5220,944072039,128,760,216)
(5221,876348855,128,632,232)
(5222,1630884431,224,448,264)
(5223,1630757099,224,744,312)
(5224,1630757455,128,192,192)
(5225,2795045999,176,540,360)
(5226,2861646959,224,648,330)
(5227,1630884075,224,740,324)
(5228,1630947563,128,384,252)
(5229,2920416495,192,504,290)
(5230,1461225631,176,360,288)
(5231,1527826591,224,432,264)
(5232,817408679,176,320,288)
(5233,817441383,224,224,264)
(5234,1577371807,128,192,192)
(5235,1578142367,192,336,232)
(5236,819545647,192,288,232)
(5237,4571056439,128,620,316)
(5238,4571088183,128,560,268)
(5239,942949815,128,996,292)
(5240,2795111519,128,240,248)
(5241,2861712479,192,256,208)
(5242,9138219355,128,128,160)
(5243,9146413291,128,848,244)
(5244,1618370795,128,416,244)
(5245,9138155867,128,672,284)
(5246,9138219243,128,192,216)
(5247,9134026987,128,464,256)
(5248,1622565083,128,544,284)
(5249,9146609871,128,652,308)
(5250,9138741723,128,432,244)
(5251,9138153835,128,192,232)
(5252,9138676203,128,288,232)
(5253,2895251151,128,192,200)
(5254,1622958175,128,128,160)
(5255,2861704399,128,576,304)
(5256,2794849487,128,914,376)
(5257,2844935375,128,696,314)
(5258,9139134815,128,432,244)
(5259,9139134703,128,608,260)
(5260,1446545597,128,480,310)
(5261,1513146557,192,512,260)
(5262,1355605143,128,272,248)
(5263,1356121751,192,224,208)
(5264,2430158959,128,128,160)
(5265,1446283677,128,480,314)
(5266,1545914781,128,288,250)
(5267,1445382301,128,352,240)
(5268,1395837085,128,960,310)
(5269,1546685341,128,416,220)
(5270,1513138589,128,288,290)
(5271,1445636253,128,288,338)
(5272,1512237213,128,288,280)
(5273,4577633399,128,416,232)
(5274,4577601655,128,192,176)
(5275,4636083575,128,432,208)
(5276,4702938543,128,624,220)
(5277,4901378671,128,432,260)
(5278,4635040367,128,256,160)
(5279,8997094839,128,800,240)
(5280,4635039407,128,432,270)
(5281,4901377711,128,192,176)
(5282,832129135,128,128,160)
(5283,882412207,128,628,308)
(5284,882444911,128,504,244)
(5285,907347319,128,776,244)
(5286,1006945719,128,956,276)
(5287,1630953679,192,336,232)
(5288,1630949595,192,568,292)
(5289,1630753371,192,432,272)
(5290,1622368859,128,560,268)
(5291,9146544463,128,740,316)
(5292,9147061071,128,560,268)
(5293,9146538347,128,528,248)
(5294,9147060715,128,768,284)
(5295,9133961579,128,812,288)
(5296,9147519327,128,760,292)
(5297,9147322747,128,816,284)
(5298,2723197167,128,288,200)
(5299,2454761719,128,544,208)
(5300,1622559323,128,668,316)
(5301,9146607951,128,288,216)
(5302,9147124559,128,288,216)
(5303,9146411371,128,464,216)
(5304,9146933739,128,768,280)
(5305,1622495835,128,544,292)
(5306,9146934095,128,592,256)
(5307,9147124203,128,192,200)
(5308,9134547435,128,464,220)
(5309,9263460843,128,1392,298)
(5310,9263524331,128,288,220)
(5311,25776435691,128,896,244)
(5312,9147392351,128,592,256)
(5313,9147138399,128,772,300)
(5314,9147386235,128,192,200)
(5315,9146941819,128,784,280)
(5316,3258000631,128,320,192)
(5317,3260065015,128,256,160)
(5318,2428711631,128,288,176)
(5319,5388707063,128,1404,270)
(5320,9683150071,128,528,216)
(5321,6454060279,128,480,252)
(5322,10775340279,128,192,160)
(5323,5440185591,128,480,240)
(5324,4907508983,128,256,192)
(5325,6462444791,128,432,260)
(5326,10756887799,128,592,208)
(5327,1631215711,192,416,232)
(5328,2919830639,192,432,290)
(5329,1631146107,192,608,272)
(5330,1561856223,192,336,232)
(5331,816441895,192,192,232)
(5332,4838960423,128,788,308)
(5333,4839477031,128,416,244)
(5334,4571532599,128,760,292)
(5335,877765479,128,608,256)
(5336,876994919,128,736,300)
(5337,6648145295,128,288,312)
(5338,6531745167,128,288,316)
(5339,9147519215,128,712,292)
(5340,9138938235,128,560,268)
(5341,6660658575,128,432,328)
(5342,9134809467,128,624,244)
(5343,9263913339,128,480,240)
(5344,9263341947,128,1240,318)
(5345,25780510971,128,944,292)
(5346,4576848999,128,424,248)
(5347,4577143399,128,128,224)
(5348,4577157239,128,192,224)
(5349,2723197279,128,480,240)
(5350,2721132895,128,352,192)
(5351,948481703,128,480,316)
(5352,848406183,128,432,268)
(5353,881445423,128,560,292)
(5354,2920416607,192,224,208)
(5355,2861118543,192,696,286)
(5356,1618632827,192,672,260)
(5357,2861635151,128,480,344)
(5358,2744718415,128,1540,392)
(5359,2861638991,128,576,302)
(5360,2794263631,128,432,310)
(5361,2844349519,128,1024,362)
(5362,2860864591,128,648,326)
(5363,9263919343,128,720,280)
(5364,9263538415,128,576,280)
(5365,25776513263,128,480,244)
(5366,2919634127,128,1092,374)
(5367,2903119055,128,1060,368)
(5368,9147392239,128,756,300)
(5369,2870088911,128,560,326)
(5370,9147138287,128,384,256)
(5371,9139128699,128,288,216)
(5372,9138684283,128,592,256)
(5373,9134936443,128,812,288)
(5374,9263786363,128,192,160)
(5375,9263468923,128,480,250)
(5376,25780701435,128,320,220)
(5377,13021425915,128,480,294)
(5378,13021620463,128,432,270)
(5379,25805859055,128,432,216)
(5380,9134555515,128,672,268)
(5381,9263722875,128,840,280)
(5382,9263532411,128,288,220)
(5383,25780637947,128,664,268)
(5384,1356612767,192,256,208)
(5385,1561364957,192,448,260)
(5386,1527814365,128,660,334)
(5387,1460832477,128,1050,358)
(5388,2430144103,128,192,256)
(5389,1560844509,128,576,310)
(5390,1436059869,128,1088,338)
(5391,2455014823,128,624,208)
(5392,4585721255,128,1112,280)
(5393,1560463581,128,1008,340)
(5394,1502660829,128,1160,346)
(5395,1552459997,128,952,322)
(5396,4576633911,128,640,256)
(5397,4577150519,128,288,248)
(5398,2753938855,128,1008,240)
(5399,2487600551,128,1476,288)
(5400,2754709415,128,192,160)
(5401,2488371111,128,432,220)
(5402,3257996959,128,432,250)
(5403,3260061343,128,256,160)
(5404,4703128951,128,480,208)
(5405,4703129007,128,1200,280)
(5406,831638119,128,192,216)
(5407,6450089383,128,464,244)
(5408,881967791,128,544,300)
(5409,848891439,128,384,256)
(5410,889570727,128,880,292)
(5411,890341287,128,320,220)
(5412,907125111,128,672,268)
(5413,1623511647,128,288,176)
(5414,5440185759,128,192,160)
(5415,4907509151,128,288,176)
(5416,2428723439,128,416,176)
(5417,2919568719,128,648,346)
(5418,9147326831,128,996,292)
(5419,2870023503,128,1044,376)
(5420,9147517295,128,384,232)
(5421,9147072879,128,996,292)
(5422,9134940527,128,760,256)
(5423,9263917423,128,480,240)
(5424,9263473007,128,1584,330)
(5425,25780707551,128,1076,276)
(5426,13021622495,128,1360,318)
(5427,25805861087,128,288,216)
(5428,2429144615,128,288,288)
(5429,1527909597,128,1262,374)
(5430,4576620071,128,684,288)
(5431,2454048039,128,1200,288)
(5432,3258003679,128,576,216)
(5433,831114791,128,288,232)
(5434,847883815,128,416,292)
(5435,6449122599,128,696,276)
(5436,1398096975,176,544,288)
(5437,1497982031,192,288,232)
(5438,812820309,176,288,288)
(5439,813209205,192,224,232)
(5440,817189099,224,448,264)
(5441,817189211,128,256,192)
(5442,817633515,224,480,264)
(5443,817181131,192,192,232)
(5444,1354057963,128,128,176)
(5445,1412241755,128,496,256)
(5446,1412114779,128,256,200)
(5447,1411860827,128,384,256)
(5448,1412631387,128,288,236)
(5449,8994888427,128,720,296)
(5450,1354049995,128,128,160)
(5451,1412762091,128,384,236)
(5452,817187179,192,320,232)
(5453,875370859,128,640,296)
(5454,942811627,128,632,284)
(5455,812994923,128,384,224)
(5456,813439339,128,440,248)
(5457,874989931,128,384,256)
(5458,875956715,128,576,248)
(5459,942938603,128,736,272)
(5460,8995019243,128,1040,300)
(5461,4632808891,128,384,216)
(5462,1461257311,176,360,288)
(5463,1527858271,224,432,264)
(5464,816672847,176,320,288)
(5465,817189455,224,320,264)
(5466,1577403487,128,192,192)
(5467,1578174047,192,336,232)
(5468,813311575,176,336,288)
(5469,813057623,224,320,264)
(5470,813450359,128,256,192)
(5471,813438551,192,192,232)
(5472,1448674427,128,240,248)
(5473,1515275387,192,256,208)
(5474,1353541711,128,240,248)
(5475,1354058319,192,256,208)
(5476,1412241999,128,384,200)
(5477,1448412395,128,192,232)
(5478,1515267307,128,192,176)
(5479,1397952075,128,288,200)
